2,0.0
3,0.01
5,0.02
6,0.03
7,0.04
8,0.05
9,0.06
10,0.07
11,0.08
12,0.09
13,0.1
14,0.11
16,0.12
19,0.13
20,0.14
21,0.15
24,0.16
26,0.17
28,0.18
30,0.19
35,0.2
36,0.21
38,0.22
41,0.23
44,0.24
46,0.25
47,0.26
48,0.27
49,0.28
51,0.29
54,0.3
55,0.31
56,0.32
60,0.33
61,0.34
63,0.35
64,0.36
65,0.37
66,0.38
68,0.39
69,0.4
70,0.41
73,0.42
75,0.43
79,0.44
83,0.45
86,0.46
87,0.47
89,0.48
90,0.49
93,0.5
94,0.51
95,0.52
97,0.53
99,0.54
100,0.55
103,0.56
105,0.57
106,0.58
109,0.59
111,0.6
113,0.61
114,0.62
115,0.63
116,0.64
117,0.65
118,0.66
119,0.67
120,0.68
121,0.69
124,0.7
127,0.71
129,0.72
131,0.73
132,0.74
133,0.75
134,0.76
136,0.77
137,0.78
141,0.79
142,0.8
145,0.81
148,0.82
149,0.83
152,0.84
153,0.85
156,0.86
157,0.87
160,0.88
162,0.89
163,0.9
165,0.91
166,0.92
167,0.93
168,0.94
169,0.95
174,0.96
177,0.97
179,0.98
180,0.99
181,1.0
183,1.01
185,1.02
187,1.03
189,1.04
190,1.05
191,1.06
194,1.07
195,1.08
198,1.09
199,1.1
201,1.11
202,1.12
205,1.13
208,1.14
210,1.15
217,1.16
219,1.17
220,1.18
221,1.19
222,1.2
224,1.21
227,1.22
228,1.23
230,1.24
231,1.25
234,1.26
235,1.27
236,1.28
237,1.29
239,1.3
240,1.31
242,1.32
243,1.33
244,1.34
246,1.35
249,1.36
251,1.37
254,1.38
257,1.39
263,1.4
266,1.41
267,1.42
269,1.43
270,1.44
271,1.45
273,1.46
274,1.47
275,1.48
276,1.49
277,1.5
278,1.51
280,1.52
281,1.53
283,1.54
288,1.55
289,1.56
290,1.57
295,1.58
297,1.59
299,1.6
300,1.61
302,1.62
303,1.63
304,1.64
305,1.65
306,1.66
308,1.67
310,1.68
311,1.69
312,1.7
314,1.71
315,1.72
317,1.73
320,1.74
321,1.75
323,1.76
324,1.77
326,1.78
327,1.79
328,1.8
331,1.81
332,1.82
335,1.83
337,1.84
338,1.85
339,1.86
340,1.87
343,1.88
344,1.89
351,1.9
352,1.91
354,1.92
360,1.93
363,1.94
365,1.95
367,1.96
368,1.97
373,1.98
375,1.99
378,2.0
379,2.01
383,2.02
387,2.03
389,2.04
391,2.05
395,2.06
400,2.07
402,2.08
403,2.09
404,2.1
406,2.11
407,2.12
410,2.13
415,2.14
421,2.15
424,2.16
425,2.17
427,2.18
428,2.19
429,2.2
431,2.21
432,2.22
436,2.23
438,2.24
439,2.25
440,2.26
444,2.27
445,2.28
446,2.29
447,2.3
448,2.31
450,2.32
451,2.33
452,2.34
454,2.35
455,2.36
458,2.37
462,2.38
469,2.39
471,2.4
473,2.41
478,2.42
479,2.43
480,2.44
483,2.45
484,2.46
488,2.47
490,2.48
491,2.49
494,2.5
495,2.51
498,2.52
499,2.53
500,2.54
501,2.55
504,2.56
505,2.57
506,2.58
507,2.59
508,2.6
509,2.61
510,2.62
511,2.63
513,2.64
517,2.65
520,2.66
523,2.67
524,2.68
527,2.69
528,2.7
531,2.71
532,2.72
534,2.73
536,2.74
538,2.75
540,2.76
541,2.77
543,2.78
552,2.79
554,2.8
557,2.81
558,2.82
559,2.83
561,2.84
563,2.85
564,2.86
571,2.87
572,2.88
574,2.89
577,2.9
578,2.91
579,2.92
581,2.93
582,2.94
584,2.95
585,2.96
586,2.97
587,2.98
588,2.99
589,3.0
590,3.01
592,3.02
595,3.03
596,3.04
599,3.05
601,3.06
602,3.07
603,3.08
609,3.09
610,3.1
612,3.11
613,3.12
615,3.13
617,3.14
618,3.15
619,3.16
620,3.17
621,3.18
623,3.19
625,3.2
628,3.21
631,3.22
632,3.23
633,3.24
634,3.25
635,3.26
638,3.27
643,3.28
645,3.29
648,3.3
650,3.31
652,3.32
655,3.33
656,3.34
661,3.35
663,3.36
664,3.37
667,3.38
669,3.39
671,3.4
674,3.41
677,3.42
678,3.43
684,3.44
685,3.45
686,3.46
690,3.47
691,3.48
692,3.49
693,3.5
696,3.51
698,3.52
702,3.53
704,3.54
705,3.55
706,3.56
707,3.57
712,3.58
713,3.59
715,3.6
718,3.61
722,3.62
723,3.63
726,3.64
728,3.65
732,3.66
733,3.67
735,3.68
739,3.69
740,3.7
741,3.71
743,3.72
744,3.73
751,3.74
753,3.75
755,3.76
756,3.77
757,3.78
758,3.79
759,3.8
761,3.81
763,3.82
766,3.83
770,3.84
771,3.85
772,3.86
773,3.87
774,3.88
779,3.89
780,3.9
782,3.91
785,3.92
790,3.93
791,3.94
793,3.95
796,3.96
800,3.97
803,3.98
805,3.99
807,4.0
808,4.01
810,4.02
811,4.03
812,4.04
813,4.05
815,4.06
821,4.07
822,4.08
823,4.09
829,4.1
831,4.11
833,4.12
835,4.13
837,4.14
838,4.15
843,4.16
845,4.17
846,4.18
854,4.19
857,4.2
858,4.21
859,4.22
860,4.23
861,4.24
862,4.25
864,4.26
866,4.27
868,4.28
871,4.29
872,4.3
873,4.31
879,4.32
883,4.33
884,4.34
885,4.35
886,4.36
889,4.37
893,4.38
895,4.39
897,4.4
899,4.41
900,4.42
904,4.43
905,4.44
906,4.45
913,4.46
914,4.47
916,4.48
917,4.49
918,4.5
920,4.51
924,4.52
925,4.53
927,4.54
929,4.55
930,4.56
933,4.57
936,4.58
938,4.59
939,4.6
944,4.61
945,4.62
946,4.63
947,4.64
948,4.65
954,4.66
956,4.67
957,4.68
958,4.69
961,4.7
962,4.71
963,4.72
964,4.73
965,4.74
971,4.75
973,4.76
974,4.77
975,4.78
976,4.79
977,4.8
978,4.81
980,4.82
981,4.83
982,4.84
983,4.85
984,4.86
987,4.87
989,4.88
994,4.89
998,4.9
1000,4.91
1001,4.92
1005,4.93
1007,4.94
1008,4.95
1011,4.96
1012,4.97
1013,4.98
1014,4.99
1017,5.0
1018,5.01
1019,5.02
1023,5.03
1024,5.04
1025,5.05
1028,5.06
1029,5.07
1030,5.08
1031,5.09
1032,5.1
1035,5.11
1036,5.12
1037,5.13
1043,5.14
1045,5.15
1046,5.16
1047,5.17
1048,5.18
1050,5.19
1054,5.2
1055,5.21
1056,5.22
1057,5.23
1058,5.24
1063,5.25
1064,5.26
1066,5.27
1068,5.28
1070,5.29
1073,5.3
1075,5.31
1077,5.32
1079,5.33
1080,5.34
1081,5.35
1082,5.36
1083,5.37
1084,5.38
1085,5.39
1087,5.4
1088,5.41
1090,5.42
1092,5.43
1093,5.44
1094,5.45
1096,5.46
1097,5.47
1100,5.48
1102,5.49
1103,5.5
1106,5.51
1107,5.52
1108,5.53
1109,5.54
1110,5.55
1111,5.56
1113,5.57
1114,5.58
1115,5.59
1116,5.6
1117,5.61
1118,5.62
1119,5.63
1121,5.64
1122,5.65
1124,5.66
1125,5.67
1127,5.68
1136,5.69
1137,5.7
1140,5.71
1141,5.72
1144,5.73
1152,5.74
1153,5.75
1154,5.76
1158,5.77
1159,5.78
1161,5.79
1162,5.8
1163,5.81
1167,5.82
1168,5.83
1169,5.84
1171,5.85
1177,5.86
1178,5.87
1182,5.88
1186,5.89
1188,5.9
1189,5.91
1190,5.92
1191,5.93
1194,5.94
1195,5.95
1196,5.96
1197,5.97
1199,5.98
1207,5.99
1208,6.0
1209,6.01
1210,6.02
1211,6.03
1213,6.04
1215,6.05
1216,6.06
1217,6.07
1218,6.08
1220,6.09
1221,6.1
1223,6.11
1224,6.12
1225,6.13
1229,6.14
1230,6.15
1233,6.16
1237,6.17
1238,6.18
1239,6.19
1241,6.2
1243,6.21
1244,6.22
1245,6.23
1246,6.24
1247,6.25
1249,6.26
1252,6.27
1255,6.28
1259,6.29
1261,6.3
1262,6.31
1263,6.32
1268,6.33
1272,6.34
1275,6.35
1282,6.36
1286,6.37
1287,6.38
1288,6.39
1294,6.4
1295,6.41
1298,6.42
1299,6.43
1302,6.44
1304,6.45
1306,6.46
1307,6.47
1310,6.48
1312,6.49
1315,6.5
1316,6.51
1317,6.52
1318,6.53
1319,6.54
1320,6.55
1323,6.56
1326,6.57
1328,6.58
1331,6.59
1333,6.6
1334,6.61
1335,6.62
1340,6.63
1341,6.64
1344,6.65
1345,6.66
1346,6.67
1347,6.68
1348,6.69
1349,6.7
1350,6.71
1352,6.72
1354,6.73
1356,6.74
1357,6.75
1358,6.76
1361,6.77
1364,6.78
1365,6.79
1366,6.8
1370,6.81
1371,6.82
1372,6.83
1374,6.84
1375,6.85
1376,6.86
1378,6.87
1379,6.88
1383,6.89
1384,6.9
1387,6.91
1388,6.92
1389,6.93
1395,6.94
1396,6.95
1397,6.96
1398,6.97
1399,6.98
